year,location,sqft,amenities,real_estate_type,crime_rates,area,Population,GDP (in crores),Fixed Deposit Interest Rate (% p.a.),Literacy Rate (%),Development Rate,HF,Area-wise Price,price
2014,Bhestan,2163,1,Villa,12.35,Area5,5401000,7240,8.5,83.7,16.54,103.14,153.74386433872212,10798172.91
2014,Vesu,1995,7,Apartment,4.35,Area1,5401000,7240,8.5,83.7,16.54,292.82,481.2315930161663,17274757.52
2014,Pal,1008,8,Apartment,4.35,Area1,5401000,7240,8.5,83.7,16.54,292.82,481.2315930161663,9241727.86
2014,Varachha,1727,2,House,8.35,Area3,5401000,7240,8.5,83.7,16.54,152.55,317.48772867744424,12684579.78
2014,Adajan,2298,10,Villa,4.35,Area1,5401000,7240,8.5,83.7,16.54,292.82,481.2315930161663,46819864.69
2014,Althan,2973,4,House,8.35,Area3,5401000,7240,8.5,83.7,16.54,152.55,317.48772867744424,23821396.45
2014,Vesu,2361,4,Villa,4.35,Area1,5401000,7240,8.5,83.7,16.54,292.82,481.2315930161663,40887922.3
2014,Adajan,2270,1,Apartment,4.35,Area1,5401000,7240,8.5,83.7,16.54,292.82,481.2315930161663,12718581.61
2014,Bhestan,1254,5,House,12.35,Area5,5401000,7240,8.5,83.7,16.54,103.14,153.74386433872212,5048584.26
2014,Varachha,2751,8,Apartment,8.35,Area3,5401000,7240,8.5,83.7,16.54,152.55,317.48772867744424,16531952.98
2014,Katargam,2142,2,House,10.35,Area4,5401000,7240,8.5,83.7,16.54,123.07,312.48772867744424,15451713.13
2014,City Light,1235,5,Apartment,6.35,Area2,5401000,7240,8.5,83.7,16.54,200.59,327.48772867744424,6396999.85
2014,Piplod,1785,8,Villa,8.35,Area3,5401000,7240,8.5,83.7,16.54,152.55,317.48772867744424,22645550.53
2014,City Light,1866,10,Villa,6.35,Area2,5401000,7240,8.5,83.7,16.54,200.59,327.48772867744424,25774470.65
2014,Dindoli,1265,1,Apartment,12.35,Area5,5401000,7240,8.5,83.7,16.54,103.14,153.74386433872212,2240862.84
2014,Althan,2002,1,House,8.35,Area3,5401000,7240,8.5,83.7,16.54,152.55,317.48772867744424,14036034.72
2014,Piplod,2320,8,Apartment,8.35,Area3,5401000,7240,8.5,83.7,16.54,152.55,317.48772867744424,13941886.92
2014,Vesu,2867,5,House,4.35,Area1,5401000,7240,8.5,83.7,16.54,292.82,481.2315930161663,36507983.05
2014,Althan,1933,3,Apartment,8.35,Area3,5401000,7240,8.5,83.7,16.54,152.55,317.48772867744424,8389503.75
2014,Udhna,2780,10,House,10.35,Area4,5401000,7240,8.5,83.7,16.54,123.07,312.48772867744424,27346423.8
2014,Althan,2619,8,Apartment,8.35,Area3,5401000,7240,8.5,83.7,16.54,152.55,317.48772867744424,15738707.69
2014,Adajan,1935,2,Apartment,4.35,Area1,5401000,7240,8.5,83.7,16.54,292.82,481.2315930161663,11827211.25
2014,Vesu,2014,1,House,4.35,Area1,5401000,7240,8.5,83.7,16.54,292.82,481.2315930161663,21542638.78
2014,Sachin,1201,1,House,12.35,Area5,5401000,7240,8.5,83.7,16.54,103.14,153.74386433872212,4061573.96
2014,Udhna,2559,7,Villa,10.35,Area4,5401000,7240,8.5,83.7,16.54,123.07,312.48772867744424,31046060.49
2014,Pal,1809,4,Apartment,4.35,Area1,5401000,7240,8.5,83.7,16.54,292.82,481.2315930161663,12899911.8
2014,Pal,2982,2,House,4.35,Area1,5401000,7240,8.5,83.7,16.54,292.82,481.2315930161663,33415691.94
2014,Althan,1241,9,House,8.35,Area3,5401000,7240,8.5,83.7,16.54,152.55,317.48772867744424,12015195.6
2014,Sachin,1187,1,House,12.35,Area5,5401000,7240,8.5,83.7,16.54,103.14,153.74386433872212,4014228.39
2014,Sachin,2840,7,Villa,12.35,Area5,5401000,7240,8.5,83.7,16.54,103.14,153.74386433872212,16922017.05
2014,Katargam,1510,8,Villa,10.35,Area4,5401000,7240,8.5,83.7,16.54,123.07,312.48772867744424,18814601.89
2014,Athwa,1615,9,Apartment,6.35,Area2,5401000,7240,8.5,83.7,16.54,200.59,327.48772867744424,10596056.16
2014,Althan,1598,2,Villa,8.35,Area3,5401000,7240,8.5,83.7,16.54,152.55,317.48772867744424,17072134.33
2014,Bhestan,1209,3,Villa,12.35,Area5,5401000,7240,8.5,83.7,16.54,103.14,153.74386433872212,6424987.76
2014,Piplod,2878,8,Apartment,8.35,Area3,5401000,7240,8.5,83.7,16.54,152.55,317.48772867744424,17295151.1
2014,Katargam,2884,7,Apartment,10.35,Area4,5401000,7240,8.5,83.7,16.54,123.07,312.48772867744424,16076024.77
2014,Bhestan,2968,5,Villa,12.35,Area5,5401000,7240,8.5,83.7,16.54,103.14,153.74386433872212,16728769.8
2014,Sarthana,2042,8,Apartment,10.35,Area4,5401000,7240,8.5,83.7,16.54,123.07,312.48772867744424,12052100.16
2014,Varachha,1442,9,Apartment,8.35,Area3,5401000,7240,8.5,83.7,16.54,152.55,317.48772867744424,9147026.29
2014,Piplod,1806,3,Villa,8.35,Area3,5401000,7240,8.5,83.7,16.54,152.55,317.48772867744424,19897236.03
2014,Athwa,1591,9,Villa,6.35,Area2,5401000,7240,8.5,83.7,16.54,200.59,327.48772867744424,21426582.66
2014,Katargam,2607,3,Apartment,10.35,Area4,5401000,7240,8.5,83.7,16.54,123.07,312.48772867744424,11112681.64
2014,Katargam,2371,1,Apartment,10.35,Area4,5401000,7240,8.5,83.7,16.54,123.07,312.48772867744424,8551823.49
2014,City Light,1073,4,Villa,6.35,Area2,5401000,7240,8.5,83.7,16.54,200.59,327.48772867744424,12597859.57
2014,Pal,2612,9,Apartment,4.35,Area1,5401000,7240,8.5,83.7,16.54,292.82,481.2315930161663,25278244.61
2014,City Light,2818,4,Apartment,6.35,Area2,5401000,7240,8.5,83.7,16.54,200.59,327.48772867744424,13623451.45
2014,Dindoli,1637,5,Apartment,12.35,Area5,5401000,7240,8.5,83.7,16.54,103.14,153.74386433872212,3954321.74
2014,Adajan,2904,1,House,4.35,Area1,5401000,7240,8.5,83.7,16.54,292.82,481.2315930161663,31062474.2
2014,City Light,1526,3,House,6.35,Area2,5401000,7240,8.5,83.7,16.54,200.59,327.48772867744424,12119940.66
2014,Bhestan,2241,10,Villa,12.35,Area5,5401000,7240,8.5,83.7,16.54,103.14,153.74386433872212,14435569.17
2014,Bhestan,2534,5,Villa,12.35,Area5,5401000,7240,8.5,83.7,16.54,103.14,153.74386433872212,14282581.77
2014,Dindoli,2386,3,Apartment,12.35,Area5,5401000,7240,8.5,83.7,16.54,103.14,153.74386433872212,4995119.19
2014,Varachha,1046,3,House,8.35,Area3,5401000,7240,8.5,83.7,16.54,152.55,317.48772867744424,8031942.42
2014,Udhna,2301,6,Villa,10.35,Area4,5401000,7240,8.5,83.7,16.54,123.07,312.48772867744424,27161491.15
2014,Piplod,2231,4,Villa,8.35,Area3,5401000,7240,8.5,83.7,16.54,152.55,317.48772867744424,25324422.67
2014,Sarthana,2025,10,House,10.35,Area4,5401000,7240,8.5,83.7,16.54,123.07,312.48772867744424,19919607.27
2014,Dindoli,2571,2,Apartment,12.35,Area5,5401000,7240,8.5,83.7,16.54,103.14,153.74386433872212,4968386.66
2014,Althan,1041,4,Apartment,8.35,Area3,5401000,7240,8.5,83.7,16.54,152.55,317.48772867744424,4865638.41
2014,Althan,1990,7,Villa,8.35,Area3,5401000,7240,8.5,83.7,16.54,152.55,317.48772867744424,24581923.71
2014,Pal,1893,5,Villa,4.35,Area1,5401000,7240,8.5,83.7,16.54,292.82,481.2315930161663,33747281.71
2014,Vesu,2636,9,Villa,4.35,Area1,5401000,7240,8.5,83.7,16.54,292.82,481.2315930161663,52363678.95
2014,Adajan,2615,5,Apartment,4.35,Area1,5401000,7240,8.5,83.7,16.54,292.82,481.2315930161663,19979429.86
2014,Bhestan,2101,2,Apartment,12.35,Area5,5401000,7240,8.5,83.7,16.54,103.14,153.74386433872212,4060124.61
2014,Pal,2465,6,House,4.35,Area1,5401000,7240,8.5,83.7,16.54,292.82,481.2315930161663,32644529.24
2014,Pal,2000,1,Villa,4.35,Area1,5401000,7240,8.5,83.7,16.54,292.82,481.2315930161663,31579978.36
2014,Katargam,1505,6,House,10.35,Area4,5401000,7240,8.5,83.7,16.54,123.07,312.48772867744424,12830522.34
2014,Sarthana,2863,1,Villa,10.35,Area4,5401000,7240,8.5,83.7,16.54,123.07,312.48772867744424,29101644.51
2014,Katargam,2544,5,House,10.35,Area4,5401000,7240,8.5,83.7,16.54,123.07,312.48772867744424,20854107.36
2014,Piplod,2057,9,House,8.35,Area3,5401000,7240,8.5,83.7,16.54,152.55,317.48772867744424,19915598.19
2014,Vesu,2308,8,Villa,4.35,Area1,5401000,7240,8.5,83.7,16.54,292.82,481.2315930161663,44672426.16
2014,Ghod Dod Road,2161,6,Apartment,6.35,Area2,5401000,7240,8.5,83.7,16.54,200.59,327.48772867744424,11939685.12
2014,Althan,2354,4,Villa,8.35,Area3,5401000,7240,8.5,83.7,16.54,152.55,317.48772867744424,26720614.5
2014,Katargam,2907,3,Apartment,10.35,Area4,5401000,7240,8.5,83.7,16.54,123.07,312.48772867744424,12391471.25
2014,Varachha,1647,2,Apartment,8.35,Area3,5401000,7240,8.5,83.7,16.54,152.55,317.48772867744424,6598358.55
2014,Udhna,1791,8,Apartment,10.35,Area4,5401000,7240,8.5,83.7,16.54,123.07,312.48772867744424,10570671.59
2014,Piplod,1275,8,Villa,8.35,Area3,5401000,7240,8.5,83.7,16.54,152.55,317.48772867744424,16175393.23
2014,Athwa,2915,4,House,6.35,Area2,5401000,7240,8.5,83.7,16.54,200.59,327.48772867744424,24158386.48
2014,Sarthana,1662,4,Apartment,10.35,Area4,5401000,7240,8.5,83.7,16.54,123.07,312.48772867744424,7629455.5
2014,Bhestan,1997,7,Apartment,12.35,Area5,5401000,7240,8.5,83.7,16.54,103.14,153.74386433872212,5467125.59
2014,Athwa,2081,6,Villa,6.35,Area2,5401000,7240,8.5,83.7,16.54,200.59,327.48772867744424,25869778.18
2014,Althan,1074,9,House,8.35,Area3,5401000,7240,8.5,83.7,16.54,152.55,317.48772867744424,10398324.0
2014,Vesu,2338,8,Villa,4.35,Area1,5401000,7240,8.5,83.7,16.54,292.82,481.2315930161663,45253090.28
2014,City Light,1574,10,Villa,6.35,Area2,5401000,7240,8.5,83.7,16.54,200.59,327.48772867744424,21741166.56
2014,Vesu,1152,9,Villa,4.35,Area1,5401000,7240,8.5,83.7,16.54,292.82,481.2315930161663,22884278.51
2014,Katargam,2039,4,Villa,10.35,Area4,5401000,7240,8.5,83.7,16.54,123.07,312.48772867744424,22731632.81
2014,Varachha,1480,6,Apartment,8.35,Area3,5401000,7240,8.5,83.7,16.54,152.55,317.48772867744424,7905744.31
2014,Sarthana,1228,4,House,10.35,Area4,5401000,7240,8.5,83.7,16.54,123.07,312.48772867744424,9663714.66
2014,Athwa,2248,1,Villa,6.35,Area2,5401000,7240,8.5,83.7,16.54,200.59,327.48772867744424,24064460.22
2014,Piplod,1627,5,Apartment,8.35,Area3,5401000,7240,8.5,83.7,16.54,152.55,317.48772867744424,8147790.96
2014,Bhestan,2670,2,House,12.35,Area5,5401000,7240,8.5,83.7,16.54,103.14,153.74386433872212,9459452.62
2014,Udhna,2486,8,Apartment,10.35,Area4,5401000,7240,8.5,83.7,16.54,123.07,312.48772867744424,14672635.16
2014,Sachin,1048,3,Villa,12.35,Area5,5401000,7240,8.5,83.7,16.54,103.14,153.74386433872212,5569385.59
2014,Bhestan,1845,6,Villa,12.35,Area5,5401000,7240,8.5,83.7,16.54,103.14,153.74386433872212,10696234.99
2014,Vesu,2880,4,Apartment,4.35,Area1,5401000,7240,8.5,83.7,16.54,292.82,481.2315930161663,20537173.02
2014,Vesu,1543,1,Villa,4.35,Area1,5401000,7240,8.5,83.7,16.54,292.82,481.2315930161663,24363953.3
2014,Adajan,1491,6,House,4.35,Area1,5401000,7240,8.5,83.7,16.54,292.82,481.2315930161663,19745636.15
2014,Sachin,1323,6,Villa,12.35,Area5,5401000,7240,8.5,83.7,16.54,103.14,153.74386433872212,7669983.14
2014,Adajan,1170,1,House,4.35,Area1,5401000,7240,8.5,83.7,16.54,292.82,481.2315930161663,12514839.81
2014,Vesu,1840,4,Villa,4.35,Area1,5401000,7240,8.5,83.7,16.54,292.82,481.2315930161663,31865216.87
2014,Vesu,1161,7,House,4.35,Area1,5401000,7240,8.5,83.7,16.54,292.82,481.2315930161663,15966735.19
2014,Sachin,1099,3,House,12.35,Area5,5401000,7240,8.5,83.7,16.54,103.14,153.74386433872212,4070592.17
2014,City Light,2585,5,House,6.35,Area2,5401000,7240,8.5,83.7,16.54,200.59,327.48772867744424,22316119.59
2014,City Light,2411,10,Villa,6.35,Area2,5401000,7240,8.5,83.7,16.54,200.59,327.48772867744424,33302384.11
2014,Dindoli,1723,9,Apartment,12.35,Area5,5401000,7240,8.5,83.7,16.54,103.14,153.74386433872212,5271945.87
2014,Varachha,1661,2,Villa,8.35,Area3,5401000,7240,8.5,83.7,16.54,152.55,317.48772867744424,17745190.94
2014,Adajan,2796,10,House,4.35,Area1,5401000,7240,8.5,83.7,16.54,292.82,481.2315930161663,42724654.59
2014,City Light,1354,4,Villa,6.35,Area2,5401000,7240,8.5,83.7,16.54,200.59,327.48772867744424,15897019.44
2014,Adajan,1653,4,Villa,4.35,Area1,5401000,7240,8.5,83.7,16.54,292.82,481.2315930161663,28626741.03
2014,Athwa,2064,2,Apartment,6.35,Area2,5401000,7240,8.5,83.7,16.54,200.59,327.48772867744424,8552814.7
2014,Pal,2705,9,House,4.35,Area1,5401000,7240,8.5,83.7,16.54,292.82,481.2315930161663,39956312.94
2014,Udhna,2719,3,Villa,10.35,Area4,5401000,7240,8.5,83.7,16.54,123.07,312.48772867744424,29421014.01
2014,Katargam,2579,7,Apartment,10.35,Area4,5401000,7240,8.5,83.7,16.54,123.07,312.48772867744424,14375890.39
2014,Athwa,1000,3,Apartment,6.35,Area2,5401000,7240,8.5,83.7,16.54,200.59,327.48772867744424,4489122.7
2014,Athwa,2718,8,Apartment,6.35,Area2,5401000,7240,8.5,83.7,16.54,200.59,327.48772867744424,16894295.31
2014,Ghod Dod Road,2267,2,Apartment,6.35,Area2,5401000,7240,8.5,83.7,16.54,200.59,327.48772867744424,9394007.23
2014,Vesu,2698,7,House,4.35,Area1,5401000,7240,8.5,83.7,16.54,292.82,481.2315930161663,37104437.15
2014,Bhestan,2255,6,Apartment,12.35,Area5,5401000,7240,8.5,83.7,16.54,103.14,153.74386433872212,5810300.49
2014,Althan,1659,10,Apartment,8.35,Area3,5401000,7240,8.5,83.7,16.54,152.55,317.48772867744424,11077390.04
2014,Dindoli,2445,9,Apartment,12.35,Area5,5401000,7240,8.5,83.7,16.54,103.14,153.74386433872212,7481083.95
2014,Udhna,2699,4,Villa,10.35,Area4,5401000,7240,8.5,83.7,16.54,123.07,312.48772867744424,30089591.45
2014,Bhestan,1950,1,Villa,12.35,Area5,5401000,7240,8.5,83.7,16.54,103.14,153.74386433872212,9734829.94
2014,Vesu,2743,2,House,4.35,Area1,5401000,7240,8.5,83.7,16.54,292.82,481.2315930161663,30737506.03
2014,Adajan,2289,5,Apartment,4.35,Area1,5401000,7240,8.5,83.7,16.54,292.82,481.2315930161663,17488686.4
2014,Sarthana,1359,2,Apartment,10.35,Area4,5401000,7240,8.5,83.7,16.54,123.07,312.48772867744424,5347307.91
2014,City Light,2166,2,House,6.35,Area2,5401000,7240,8.5,83.7,16.54,200.59,327.48772867744424,16455051.92
2014,Pal,2999,1,Apartment,4.35,Area1,5401000,7240,8.5,83.7,16.54,292.82,481.2315930161663,16803095.26
2014,Katargam,1429,3,Villa,10.35,Area4,5401000,7240,8.5,83.7,16.54,123.07,312.48772867744424,15462533.66
2014,Althan,2320,6,Villa,8.35,Area3,5401000,7240,8.5,83.7,16.54,152.55,317.48772867744424,27883773.84
2014,City Light,1880,2,House,6.35,Area2,5401000,7240,8.5,83.7,16.54,200.59,327.48772867744424,14282316.54
2014,Pal,2956,8,House,4.35,Area1,5401000,7240,8.5,83.7,16.54,292.82,481.2315930161663,42158252.4
2014,Dindoli,2858,5,Apartment,12.35,Area5,5401000,7240,8.5,83.7,16.54,103.14,153.74386433872212,6903757.81
2014,Sarthana,2849,3,Apartment,10.35,Area4,5401000,7240,8.5,83.7,16.54,123.07,312.48772867744424,12144238.59
2014,Pal,2477,9,Apartment,4.35,Area1,5401000,7240,8.5,83.7,16.54,292.82,481.2315930161663,23971750.35
2014,Sachin,1633,8,Apartment,12.35,Area5,5401000,7240,8.5,83.7,16.54,103.14,153.74386433872212,4733591.25
2014,Varachha,1468,2,Apartment,8.35,Area3,5401000,7240,8.5,83.7,16.54,152.55,317.48772867744424,5881232.76
2014,Vesu,2278,5,Villa,4.35,Area1,5401000,7240,8.5,83.7,16.54,292.82,481.2315930161663,40610833.46
2014,Ghod Dod Road,2048,1,Apartment,6.35,Area2,5401000,7240,8.5,83.7,16.54,200.59,327.48772867744424,7779304.33
2014,Pal,1806,8,Apartment,4.35,Area1,5401000,7240,8.5,83.7,16.54,292.82,481.2315930161663,16558095.75
2014,Udhna,2579,10,Apartment,10.35,Area4,5401000,7240,8.5,83.7,16.54,123.07,312.48772867744424,16912812.23
2014,Piplod,2286,3,Apartment,8.35,Area3,5401000,7240,8.5,83.7,16.54,152.55,317.48772867744424,9921575.56
2014,Varachha,2537,6,House,8.35,Area3,5401000,7240,8.5,83.7,16.54,152.55,317.48772867744424,22021904.82
2014,Pal,2991,10,Villa,4.35,Area1,5401000,7240,8.5,83.7,16.54,292.82,481.2315930161663,60939171.14
2014,Vesu,1957,3,House,4.35,Area1,5401000,7240,8.5,83.7,16.54,292.82,481.2315930161663,22926554.93
2014,Adajan,2729,5,House,4.35,Area1,5401000,7240,8.5,83.7,16.54,292.82,481.2315930161663,34750710.06
2014,Katargam,2323,3,Villa,10.35,Area4,5401000,7240,8.5,83.7,16.54,123.07,312.48772867744424,25136085.16
2014,Piplod,1255,4,House,8.35,Area3,5401000,7240,8.5,83.7,16.54,152.55,317.48772867744424,10055786.26
2014,Althan,1357,5,Villa,8.35,Area3,5401000,7240,8.5,83.7,16.54,152.55,317.48772867744424,15856559.37
2014,Ghod Dod Road,1261,4,Apartment,6.35,Area2,5401000,7240,8.5,83.7,16.54,200.59,327.48772867744424,6096228.63
2014,Althan,2748,2,House,8.35,Area3,5401000,7240,8.5,83.7,16.54,152.55,317.48772867744424,20183685.72
2014,Udhna,2802,1,House,10.35,Area4,5401000,7240,8.5,83.7,16.54,123.07,312.48772867744424,19293984.05
2014,Pal,1980,10,Villa,4.35,Area1,5401000,7240,8.5,83.7,16.54,292.82,481.2315930161663,40340875.58
2014,Althan,2100,6,Apartment,8.35,Area3,5401000,7240,8.5,83.7,16.54,152.55,317.48772867744424,11217610.17
2014,Athwa,2625,4,Apartment,6.35,Area2,5401000,7240,8.5,83.7,16.54,200.59,327.48772867744424,12690404.56
2014,Althan,2791,1,Villa,8.35,Area3,5401000,7240,8.5,83.7,16.54,152.55,317.48772867744424,28885680.04
2014,Althan,2635,1,Apartment,8.35,Area3,5401000,7240,8.5,83.7,16.54,152.55,317.48772867744424,9676858.06
2014,Vesu,2751,9,Villa,4.35,Area1,5401000,7240,8.5,83.7,16.54,292.82,481.2315930161663,54648133.84
2015,City Light,2153,5,Apartment,6.09,Area2,5671000,8080,7.0,83.9,20.19,364.15,348.23515338001806,11929457.71
2015,City Light,2654,6,Villa,6.09,Area2,5671000,8080,7.0,83.9,20.19,364.15,348.23515338001806,35293020.81
2015,Adajan,1504,5,House,4.09,Area1,5671000,8080,7.0,83.9,20.19,542.22,512.3527300700271,20516281.77
2015,City Light,2455,7,Apartment,6.09,Area2,5671000,8080,7.0,83.9,20.19,364.15,348.23515338001806,15416501.55
2015,Katargam,2530,4,Apartment,10.09,Area4,5671000,8080,7.0,83.9,20.19,219.79,333.23515338001806,12457171.56
2015,Adajan,1982,5,Villa,4.09,Area1,5671000,8080,7.0,83.9,20.19,542.22,512.3527300700271,37851448.57
2015,Sachin,2713,6,House,12.09,Area5,5671000,8080,7.0,83.9,20.19,183.43,164.11757669000903,12195874.34
2015,Athwa,1213,9,Villa,6.09,Area2,5671000,8080,7.0,83.9,20.19,364.15,348.23515338001806,17474743.95
2015,Katargam,1336,5,Apartment,10.09,Area4,5671000,8080,7.0,83.9,20.19,219.79,333.23515338001806,7048043.99
2015,Ghod Dod Road,1127,10,House,6.09,Area2,5671000,8080,7.0,83.9,20.19,364.15,348.23515338001806,12489083.92
2015,Sachin,1726,10,Apartment,12.09,Area5,5671000,8080,7.0,83.9,20.19,183.43,164.11757669000903,5968436.62
2015,Varachha,2581,2,Apartment,8.09,Area3,5671000,8080,7.0,83.9,20.19,274.13,338.23515338001806,11080709.23
2015,Sarthana,1599,4,Villa,10.09,Area4,5671000,8080,7.0,83.9,20.19,219.79,333.23515338001806,19120457.06
2015,Sarthana,1480,3,Apartment,10.09,Area4,5671000,8080,7.0,83.9,20.19,219.79,333.23515338001806,6766684.95
2015,City Light,1895,3,House,6.09,Area2,5671000,8080,7.0,83.9,20.19,364.15,348.23515338001806,16099873.48
2015,Dindoli,2761,2,Villa,12.09,Area5,5671000,8080,7.0,83.9,20.19,183.43,164.11757669000903,15275878.11
2015,Sarthana,1822,10,House,10.09,Area4,5671000,8080,7.0,83.9,20.19,219.79,333.23515338001806,19223856.5
2015,Adajan,1811,3,House,4.09,Area1,5671000,8080,7.0,83.9,20.19,542.22,512.3527300700271,22727784.16
2015,Varachha,2831,10,Apartment,8.09,Area3,5671000,8080,7.0,83.9,20.19,274.13,338.23515338001806,20256675.61
2015,Adajan,1274,3,Apartment,4.09,Area1,5671000,8080,7.0,83.9,20.19,542.22,512.3527300700271,9036985.6
2015,Katargam,2098,4,Villa,10.09,Area4,5671000,8080,7.0,83.9,20.19,219.79,333.23515338001806,25087378.93
2015,Udhna,1048,10,Villa,10.09,Area4,5671000,8080,7.0,83.9,20.19,219.79,333.23515338001806,14743213.77
2015,Piplod,1780,10,House,8.09,Area3,5671000,8080,7.0,83.9,20.19,274.13,338.23515338001806,19104671.09
2015,Bhestan,1354,5,House,12.09,Area5,5671000,8080,7.0,83.9,20.19,183.43,164.11757669000903,5852595.01
2015,Sarthana,2595,3,Villa,10.09,Area4,5671000,8080,7.0,83.9,20.19,219.79,333.23515338001806,30117726.89
2015,Adajan,2565,3,House,4.09,Area1,5671000,8080,7.0,83.9,20.19,542.22,512.3527300700271,32190373.48
2015,Athwa,1277,2,House,6.09,Area2,5671000,8080,7.0,83.9,20.19,364.15,348.23515338001806,10377649.32
2015,Sachin,1599,3,Apartment,12.09,Area5,5671000,8080,7.0,83.9,20.19,183.43,164.11757669000903,3594029.32
2015,Dindoli,1523,3,Apartment,12.09,Area5,5671000,8080,7.0,83.9,20.19,183.43,164.11757669000903,3423206.16
2015,Ghod Dod Road,1061,2,Villa,6.09,Area2,5671000,8080,7.0,83.9,20.19,364.15,348.23515338001806,12541537.33
2015,Pal,1052,3,Apartment,4.09,Area1,5671000,8080,7.0,83.9,20.19,542.22,512.3527300700271,7462251.85
2015,Pal,1310,5,Villa,4.09,Area1,5671000,8080,7.0,83.9,20.19,542.22,512.3527300700271,25017859.55
2015,Bhestan,1648,2,House,12.09,Area5,5671000,8080,7.0,83.9,20.19,183.43,164.11757669000903,6268587.43
2015,Udhna,2958,8,Villa,10.09,Area4,5671000,8080,7.0,83.9,20.19,219.79,333.23515338001806,39532352.11
2015,City Light,2801,9,House,6.09,Area2,5671000,8080,7.0,83.9,20.19,364.15,348.23515338001806,30005199.57
2015,Sachin,1555,5,Villa,12.09,Area5,5671000,8080,7.0,83.9,20.19,183.43,164.11757669000903,9409969.96
2015,City Light,1856,2,House,6.09,Area2,5671000,8080,7.0,83.9,20.19,364.15,348.23515338001806,15082942.16
2015,Sachin,2577,9,Apartment,12.09,Area5,5671000,8080,7.0,83.9,20.19,183.43,164.11757669000903,8465601.46
2015,Dindoli,1476,8,House,12.09,Area5,5671000,8080,7.0,83.9,20.19,183.43,164.11757669000903,7145525.74
2015,Althan,1072,2,House,8.09,Area3,5671000,8080,7.0,83.9,20.19,274.13,338.23515338001806,8437538.63
2015,Varachha,2903,5,House,8.09,Area3,5671000,8080,7.0,83.9,20.19,274.13,338.23515338001806,25964822.19
2015,Udhna,2833,3,Villa,10.09,Area4,5671000,8080,7.0,83.9,20.19,219.79,333.23515338001806,32879969.28
2015,Bhestan,2041,8,Villa,12.09,Area5,5671000,8080,7.0,83.9,20.19,183.43,164.11757669000903,13409617.83
2015,Ghod Dod Road,2974,9,House,6.09,Area2,5671000,8080,7.0,83.9,20.19,364.15,348.23515338001806,31858430.39
2015,City Light,2893,4,Villa,6.09,Area2,5671000,8080,7.0,83.9,20.19,364.15,348.23515338001806,36333962.5
2015,Katargam,1715,6,Apartment,10.09,Area4,5671000,8080,7.0,83.9,20.19,219.79,333.23515338001806,9650615.12
2015,Sarthana,1242,9,House,10.09,Area4,5671000,8080,7.0,83.9,20.19,219.79,333.23515338001806,12667487.44
2015,Athwa,1710,9,Villa,6.09,Area2,5671000,8080,7.0,83.9,20.19,364.15,348.23515338001806,24634634.91
2015,Althan,1925,7,Apartment,8.09,Area3,5671000,8080,7.0,83.9,20.19,274.13,338.23515338001806,11707871.94
2015,Adajan,1142,3,Villa,4.09,Area1,5671000,8080,7.0,83.9,20.19,542.22,512.3527300700271,20563207.3
2015,Katargam,1808,8,Apartment,10.09,Area4,5671000,8080,7.0,83.9,20.19,219.79,333.23515338001806,11445685.8
2015,Katargam,1098,8,Apartment,10.09,Area4,5671000,8080,7.0,83.9,20.19,219.79,333.23515338001806,6950975.12
2015,City Light,1129,4,House,6.09,Area2,5671000,8080,7.0,83.9,20.19,364.15,348.23515338001806,10008997.86
