year,location,sqft,amenities,real_estate_type,HF,price
2015,3,1833,5,1,27412.76,9836759.02
2015,3,1884,3,1,27412.76,8762389.6
2015,1,1431,4,1,54222.3,10931467.79
2015,2,2880,9,3,36415.3,41489911.43
2015,1,1521,1,3,54222.3,25727744.72
2015,4,2909,8,1,21979.11,18415652.66
2015,5,1933,8,2,18343.19,9357927.68
2015,1,2051,4,1,54222.3,15667673.26
2015,3,2792,4,1,27412.76,13984333.03
2015,3,2284,5,1,27412.76,12257041.79
2015,1,1455,4,3,54222.3,26993097.31
2015,3,1874,5,1,27412.76,10056784.73
2015,3,1677,10,1,27412.76,11999450.72
2015,5,2787,5,3,18343.19,16865328.8
2015,1,2722,6,1,54222.3,23763965.52
2015,1,2739,8,1,54222.3,26901428.82
2015,5,1791,3,3,18343.19,10218786.49
2015,2,1362,10,2,36415.3,15093285.09
2015,3,1771,10,1,27412.76,12672049.63
2015,4,2686,2,3,21979.11,30229215.41
2015,2,1061,4,1,36415.3,5486922.58
2015,1,2731,9,3,54222.3,58116187.62
2015,1,1655,5,2,54222.3,22576094.63
2015,2,1391,7,1,36415.3,8734970.94
2015,5,1337,9,2,18343.19,6703771.53
2015,1,2682,6,3,54222.3,52683192.48
2015,1,1423,10,2,54222.3,23293618.85
2015,4,1710,5,1,21979.11,9021074.27
2015,5,1389,8,1,18343.19,4322794.1
2015,5,2605,3,1,18343.19,5855188.47
2015,4,1539,6,3,21979.11,19485520.41
2015,3,1325,5,1,27412.76,7110586.85
2015,3,1348,8,2,27412.76,13503496.36
2015,3,1428,6,3,27412.76,18392002.47
2015,5,1373,3,3,18343.19,7833832.41
2015,4,2382,10,1,21979.11,16754930.92
2015,1,2194,7,2,54222.3,32322965.41
2015,1,1341,3,3,54222.3,24146463.22
2015,5,2263,2,1,18343.19,4695216.25
2015,2,1861,4,3,36415.3,23372797.86
2015,2,1375,7,2,36415.3,13713612.55
2015,3,2121,3,3,27412.76,25041071.98
2015,1,1249,9,2,54222.3,19763836.22
2015,2,1915,7,1,36415.3,12025499.17
2015,5,2094,1,1,18343.19,3982530.97
2015,1,2046,1,1,54222.3,12280304.19
2015,2,2876,10,1,36415.3,21247326.44
2015,5,2195,1,2,18343.19,7969730.19
2015,3,2621,8,3,27412.76,35632715.95
2015,5,1704,6,3,18343.19,10606250.75
2015,1,1570,7,3,54222.3,31696564.04
2015,1,2007,2,3,54222.3,35043555.32
2015,2,1546,6,2,36415.3,14848009.97
2015,5,2503,7,1,18343.19,7356979.91
2015,5,2949,2,3,18343.19,16316032.07
2015,1,1225,2,3,54222.3,21389315.03
2015,1,2375,9,1,54222.3,24622266.35
2015,4,1315,9,2,21979.11,13412033.81
2015,4,2251,3,2,21979.11,18208502.06
2015,3,1227,8,2,27412.76,12291387.27
2015,3,1397,5,1,27412.76,7496973.46
2015,1,1566,7,2,54222.3,23070995.36
2015,2,2936,9,3,36415.3,42296659.71
2015,3,1155,2,2,27412.76,9090818.21
2015,3,2621,3,1,27412.76,12190139.67
2015,3,2484,3,3,27412.76,29326743.43
2015,3,1122,2,3,27412.76,12845208.07
2015,4,2055,3,1,21979.11,9395633.49
2015,4,1580,7,3,21979.11,20560311.95
2015,1,1044,2,3,54222.3,18228934.61
2015,2,1296,2,2,36415.3,10532054.44
2015,1,2378,2,3,54222.3,41521462.16
2015,3,1909,10,1,27412.76,13659482.07
2015,1,1878,2,3,54222.3,32791129.5
2015,2,1297,3,3,36415.3,15810271.54
2015,1,1130,4,2,54222.3,14797913.87
2015,4,2130,6,2,21979.11,19477079.64
2015,1,1672,3,3,54222.3,30106552.2
2015,3,1290,3,1,27412.76,5999725.36
2015,4,1728,1,3,21979.11,18839801.41
2015,1,1661,4,1,54222.3,12688447.24
2015,4,2937,9,1,21979.11,19625848.24
2015,4,1439,8,1,21979.11,9109702.36
2015,2,2348,3,1,36415.3,11275267.6
2015,3,2362,10,1,27412.76,16900836.38
2015,5,1368,2,2,18343.19,5203536.17
2015,3,1114,7,2,27412.76,10760866.99
2015,1,2345,8,3,54222.3,48622496.49
2015,4,2581,6,2,21979.11,23601099.79
2015,4,2078,5,1,21979.11,10962451.65
2015,1,1027,6,2,54222.3,14569833.93
2015,3,1202,8,2,27412.76,12040951.5
2015,5,2658,2,3,18343.19,14706006.52
2015,4,1233,4,1,21979.11,6071024.72
2015,5,1459,6,3,18343.19,9081290.99
2015,2,2861,5,1,36415.3,15852382.03
2015,3,1978,3,2,27412.76,16276178.03
2015,3,1701,10,2,27412.76,18256767.15
2015,5,1740,6,3,18343.19,10830326.47
2015,4,1381,4,3,21979.11,16513665.54
2015,3,1680,6,2,27412.76,15627191.64
2015,5,1503,8,2,18343.19,7276236.58
2015,2,1670,2,2,36415.3,13571397.31
2015,3,1049,4,3,27412.76,12760059.91
2015,4,2688,3,2,21979.11,21743426.72
2015,5,2609,2,3,18343.19,14434902.57
2015,3,2311,2,2,27412.76,18189507.26
2015,1,1999,5,1,54222.3,16361189.06
2015,5,1860,1,1,18343.19,3537491.69
2015,3,2657,10,2,27412.76,28517478.15
2015,3,2000,3,1,27412.76,9301899.78
2015,5,1788,7,3,18343.19,11438235.6
2015,5,1184,3,1,18343.19,2661244.97
2015,5,1188,7,3,18343.19,7599901.51
2015,2,1013,1,1,36415.3,4116115.41
2015,4,2286,8,2,21979.11,22511536.9
2015,4,2096,10,1,21979.11,14743213.77
2015,5,2967,10,2,18343.19,15389644.95
2015,5,1764,5,2,18343.19,7624798.81
2015,3,1601,5,1,27412.76,8591735.51
2015,2,1463,1,3,36415.3,16752955.42
2015,2,2800,7,1,36415.3,17582975.29
2015,2,2269,9,2,36415.3,24306246.99
2015,5,2088,8,3,18343.19,13718413.53
2015,3,1800,7,3,27412.76,23827174.06
2015,2,1524,5,2,36415.3,14073768.03
2015,1,1285,6,1,54222.3,11218477.48
2015,5,2335,7,3,18343.19,14937516.85
2015,1,2568,9,3,54222.3,54647517.33
2015,2,2132,2,1,36415.3,9450479.83
2015,2,2101,5,2,36415.3,19402222.2
2015,5,1402,6,2,18343.19,6302475.43
2015,5,2515,6,3,18343.19,15654178.78
2015,5,2981,4,3,18343.19,17523897.02
2015,3,2590,2,1,27412.76,11119347.9
2015,3,2216,5,3,27412.76,27748282.59
2015,2,2213,10,1,36415.3,16349211.89
2015,4,1369,1,3,21979.11,14925745.45
2015,4,2167,3,3,21979.11,25150333.01
2015,3,2216,8,1,27412.76,14270545.33
2015,1,2272,4,3,54222.3,42150046.11
2015,3,2666,2,2,27412.76,20983654.85
2015,4,2709,2,2,21979.11,20960545.19
2015,2,2035,1,1,36415.3,8268800.46
2015,5,2095,3,3,18343.19,11953298.54
2015,3,1209,9,2,27412.76,12543611.86
2015,4,1399,1,2,21979.11,10332559.1
2015,1,1589,1,3,54222.3,26877966.05
2015,3,2955,7,1,27412.76,17972343.68
2015,3,2251,7,2,27412.76,21743906.28
2015,2,1809,2,1,36415.3,8018723.27
2015,2,2449,7,3,36415.3,33471557.56
2015,5,2059,9,2,18343.19,10323908.43
2015,3,1588,9,2,27412.76,16475811.11
2015,5,2234,9,3,18343.19,15063905.24
2015,4,2846,1,2,21979.11,21019630.59
2015,3,2129,9,2,27412.76,22088792.1
2015,3,1832,3,3,27412.76,21629063.59
2015,4,2655,1,3,21979.11,28946569.88
2015,3,2630,2,3,27412.76,30109534.07
2016,2,2055,1,3,67017.9,25087511.97
2016,4,2700,4,2,39747.14,24353810.64
2016,5,2317,3,2,33027.42,9854476.16
2016,3,2507,10,3,49899.66,38307644.98
2016,5,1627,9,3,33027.42,11733614.97
2016,2,1254,6,2,67017.9,12839702.38
2016,1,2819,6,2,102014.19,42692371.94
2016,4,1288,3,2,39747.14,11133600.1
2016,1,2665,6,1,102014.19,24836995.38
2016,3,1477,7,3,49899.66,20876291.29
2016,4,2385,1,2,39747.14,18823466.14
2016,5,2611,6,1,33027.42,7725143.01
2016,1,2939,4,2,102014.19,41085888.99
2016,5,2456,5,3,33027.42,15895569.05
2016,2,2052,2,2,67017.9,17778049.45
2016,1,1788,1,1,102014.19,11456238.87
2016,5,1810,3,3,33027.42,11045164.49
2016,5,2685,6,1,33027.42,7944086.16
2016,4,2957,8,3,39747.14,42230559.98
2016,2,1638,4,3,67017.9,21931931.82
2016,5,2611,3,1,33027.42,6276678.69
2016,3,2990,1,2,49899.66,23986208.9
2016,3,1619,6,2,49899.66,16080195.53
2016,3,2738,7,3,49899.66,38699583.99
2016,5,1663,3,3,33027.42,10148126.27
2016,3,2355,3,3,49899.66,29687660.85
2016,3,2978,10,2,49899.66,34128490.26
2016,2,2334,8,3,67017.9,34927582.0
2016,4,1117,3,3,39747.14,13853484.79
2016,5,1713,1,1,33027.42,3484413.77
2016,2,2451,7,2,67017.9,26061004.31
2016,4,1912,1,1,39747.14,7904465.21
2016,3,2083,8,2,49899.66,22280166.39
2016,5,2587,3,2,33027.42,11002818.22
2016,5,1725,2,3,33027.42,10207485.01
2016,5,1808,3,1,33027.42,4346317.53
2016,4,1100,4,3,39747.14,14056057.38
2016,4,2168,2,1,39747.14,9777603.98
2016,1,2605,5,2,102014.19,37934083.59
2016,1,1740,2,1,102014.19,12162206.0
2016,1,2096,8,1,102014.19,21975848.07
2016,5,1894,7,1,33027.42,5953996.42
2016,5,1337,2,2,33027.42,5439184.13
2016,4,2168,4,3,39747.14,27703211.27
2016,4,2557,6,3,39747.14,34595941.01
2016,5,2239,6,2,33027.42,10764828.49
2016,5,2985,9,1,33027.42,10487636.1
2016,3,2485,4,1,49899.66,13290017.64
2016,3,1738,9,1,49899.66,12614629.56
2016,1,2767,8,1,102014.19,29011055.16
2016,3,1982,6,1,49899.66,12114200.62
2016,2,2042,8,3,67017.9,30557893.08
2016,2,2212,4,2,67017.9,20906456.88
2016,1,2032,10,2,102014.19,35508049.69
2016,1,1773,5,2,102014.19,25818476.09
2016,2,2329,10,2,67017.9,27515335.71
2016,4,1849,10,2,39747.14,20847312.91
2016,2,2844,1,2,67017.9,23519763.99
2016,1,1389,2,1,102014.19,9708795.48
2016,3,2969,8,2,49899.66,31756991.85
2016,4,2688,9,3,39747.14,39399053.66
2016,2,2889,2,3,67017.9,36406723.28
2016,1,2219,2,1,102014.19,15510307.53
2016,5,2335,6,2,33027.42,11226384.33
2016,3,2616,7,3,49899.66,36975205.16
2016,4,1426,7,3,39747.14,19829564.15
2016,3,2339,4,2,49899.66,21444335.45
2016,5,2508,7,2,33027.42,12521921.29
2016,5,2676,5,1,33027.42,7422616.82
2016,5,1008,7,2,33027.42,5032733.92
2016,5,1569,8,3,33027.42,11025193.32
2016,3,1806,5,3,49899.66,24146651.77
2016,4,2291,10,3,39747.14,34441098.88
2016,5,1723,10,2,33027.42,9558422.11
2016,1,1797,5,3,102014.19,36635150.67
2016,4,1041,10,3,39747.14,15649578.32
2016,2,1676,1,3,67017.9,20460666.69
2016,3,2492,2,2,49899.66,20943142.49
2016,3,1082,10,3,49899.66,16533255.63
2016,3,2805,6,3,49899.66,38575049.76
2016,1,1077,2,3,102014.19,20074629.67
2016,2,2089,2,3,67017.9,26325249.2
2016,1,1878,6,2,102014.19,28441388.62
2016,5,1099,3,3,33027.42,6706428.6
2016,1,1945,6,2,102014.19,29456070.75
2016,4,2879,8,2,39747.14,30296441.1
2016,2,2414,8,2,67017.9,26618242.04
2016,3,2337,4,3,49899.66,30353498.75
2016,4,2503,3,2,39747.14,21636180.94
2016,5,2072,4,3,33027.42,13027117.83
2016,1,1893,5,1,102014.19,16539551.69
2016,5,2692,9,1,33027.42,9458196.44
2016,4,2907,7,2,39747.14,29498553.14
2016,4,2469,7,1,39747.14,15774729.85
2016,3,1141,5,1,49899.66,6538046.91
2016,3,1495,7,3,49899.66,21130707.84
2016,5,1351,1,3,33027.42,7744559.42
2016,5,2925,9,3,33027.42,21094544.44
2016,5,1034,9,2,33027.42,5544957.35
2016,5,2663,2,1,33027.42,5909246.22
2016,5,1745,1,2,33027.42,6776327.69
2016,3,2064,9,1,49899.66,14980779.87
2016,5,1595,2,3,33027.42,9438225.27
2016,3,1021,6,1,49899.66,6240463.59
2016,2,2143,10,2,67017.9,25317889.4
2016,4,1690,10,3,39747.14,25406135.79
2016,1,1490,2,2,102014.19,19093731.44
2016,5,1844,8,1,33027.42,6137805.12
2016,1,2361,1,3,102014.19,42632376.39
2016,1,2163,2,3,102014.19,40317013.9
2016,2,2719,4,3,67017.9,36405935.66
2016,2,1138,6,1,67017.9,7170448.44
2016,3,2766,7,3,49899.66,39095343.07
2016,3,2404,2,3,49899.66,29387021.47
2016,5,2912,1,2,33027.42,11308118.18
2016,2,2751,1,2,67017.9,22750657.78
2016,3,2968,4,2,49899.66,27211110.56
2016,5,2017,7,3,33027.42,13800260.85
2016,5,2305,9,2,33027.42,12360857.53
2016,1,2173,1,2,102014.19,26580361.41
2016,2,1668,6,2,67017.9,17078647.19
2016,5,1894,1,3,33027.42,10857287.59
2016,1,2384,8,3,102014.19,52768130.53
2016,3,2616,1,1,49899.66,10992628.56
2016,1,1288,4,3,102014.19,25508013.65
2016,3,2959,6,1,49899.66,18085731.39
2016,4,1739,7,1,39747.14,11110674.44
2016,4,1485,1,3,39747.14,17301352.98
2016,1,2874,8,3,102014.19,63613929.17
2016,3,2127,3,2,49899.66,18688156.16
2016,5,1720,10,2,33027.42,9541779.47
2016,5,2274,3,1,33027.42,5466552.03
2016,2,1116,1,2,67017.9,9229274.48
2016,1,2713,9,3,102014.19,61630580.93
2016,2,1982,3,2,67017.9,17952112.4
2016,2,2325,5,2,67017.9,22890065.66
2016,4,2136,3,2,39747.14,18463796.44
2016,1,2465,6,2,102014.19,37331215.62
2016,3,1954,2,1,49899.66,8957296.17
2016,3,2216,1,1,49899.66,9311798.51
2016,3,1322,8,1,49899.66,9090234.54
2016,4,2515,3,1,39747.14,12287775.29
2016,2,1961,4,1,67017.9,10811593.34
2016,3,1502,2,2,49899.66,12623033.71
2016,4,2330,5,2,39747.14,21892121.45
2016,3,1608,10,1,49899.66,12285339.68
2016,5,1344,6,3,33027.42,8947082.52
2016,3,1983,3,3,49899.66,24998144.99
2016,2,2570,4,3,67017.9,34410906.46
2016,5,2554,4,1,33027.42,6611935.4
2016,5,2477,3,2,33027.42,10534975.16
2016,3,1125,2,1,49899.66,5157092.21
2016,2,2104,2,2,67017.9,18228565.32
2016,2,2100,9,3,67017.9,32252840.91
2016,3,2630,9,2,49899.66,29135660.98
2016,1,1449,9,2,102014.19,24476439.57
2016,4,1063,7,2,39747.14,10786708.63
2016,4,1368,4,1,39747.14,7197904.03
2016,1,2416,1,1,102014.19,15480018.51
2016,3,1044,4,1,49899.66,5583411.84
2016,4,1895,5,1,39747.14,10682979.44
2016,2,2318,7,1,67017.9,15518381.55
2016,4,1091,8,2,39747.14,11480867.4
2016,2,2571,8,2,67017.9,28349420.16
2016,2,2790,9,1,67017.9,20875739.89
2016,5,2193,7,3,33027.42,15004448.21
2016,1,2526,1,2,102014.19,30898294.02
2016,3,2675,7,3,49899.66,37809126.07
2016,3,2511,10,2,49899.66,28776574.56
2016,5,2364,8,3,33027.42,16611572.35
2016,2,2840,1,3,67017.9,34670819.46
2016,4,2356,2,1,39747.14,10625477.38
2016,1,1028,4,3,102014.19,20358880.46
2016,2,1670,1,2,67017.9,13810831.88
2016,4,2901,4,1,39747.14,15263976.32
2016,2,1639,6,1,67017.9,10327210.01
2016,2,2823,9,2,67017.9,32239845.26
2016,5,2321,10,3,33027.42,17167806.32
2016,5,1713,10,2,33027.42,9502946.65
2016,3,2487,4,1,49899.66,13300713.83
2016,5,2351,2,2,33027.42,9564339.49
2016,4,2068,9,2,39747.14,22539301.42
2016,3,1973,8,2,49899.66,21103585.36
2016,2,2633,6,2,67017.9,26959279.4
2016,2,1955,8,2,67017.9,21557027.0
2016,4,1864,7,3,39747.14,25920271.8
2016,2,1866,3,3,67017.9,24249883.24
2016,3,1661,6,2,49899.66,16497346.99
2016,3,1428,1,1,49899.66,6000563.3
2016,3,1261,6,1,49899.66,7707369.82
2016,4,2699,3,2,39747.14,23330424.43
2016,3,1573,6,1,49899.66,9614347.92
2016,4,1777,2,1,39747.14,8014207.69
2016,1,2632,9,1,102014.19,29128716.35
2016,2,2364,4,3,67017.9,31652678.16
2016,5,2023,4,1,33027.42,5237253.45
2016,2,1884,2,3,67017.9,23741871.46
2016,1,1443,5,1,102014.19,12607804.06
2016,1,2764,4,1,102014.19,22539689.81
2016,4,2701,6,1,39747.14,16241887.05
2016,1,1997,10,2,102014.19,34896444.5
2016,3,1617,7,1,49899.66,10500985.77
2016,5,1606,2,1,33027.42,3563743.68
2016,1,1295,9,2,102014.19,21875078.84
2016,1,1782,9,3,102014.19,40481273.58
2016,2,2373,5,2,67017.9,23362634.76
2016,2,2929,4,1,67017.9,16148473.68
2016,1,1812,10,1,102014.19,21109116.15
2016,5,2080,7,3,33027.42,14231305.19
2016,5,1838,8,2,33027.42,9516630.59
2016,3,2364,4,3,49899.66,30704181.02
2016,1,2381,4,3,102014.19,47154177.4
2016,5,2507,4,3,33027.42,15762058.11
2016,3,2317,2,1,49899.66,10621317.92
2016,1,2308,2,2,102014.19,29576061.86
2016,4,1553,8,2,39747.14,16342609.6
2016,4,2236,1,1,39747.14,9243924.79
2016,2,2349,7,1,67017.9,15725918.14
2016,2,1061,9,3,67017.9,16295363.91
2016,2,1122,8,3,67017.9,16790380.04
2016,5,1787,9,3,33027.42,12887504.58
2016,1,2919,4,1,102014.19,23803673.86
2016,2,2408,4,3,67017.9,32241814.3
2016,2,2089,4,2,67017.9,19743936.9
2016,2,2596,8,2,67017.9,28625085.47
2016,1,2188,2,2,102014.19,28038311.68
2016,2,1202,7,1,67017.9,8047064.12
2016,4,1635,4,2,39747.14,14747585.33
2016,3,1822,9,3,49899.66,27144641.38
2016,1,2929,6,3,102014.19,61419140.28
2016,3,1214,10,2,49899.66,13912688.77
2016,2,2753,4,3,67017.9,36861177.23
2016,1,1661,8,1,102014.19,17415020.83
2016,3,2976,4,1,49899.66,15915932.59
2016,1,1463,3,3,102014.19,28121606.48
2016,2,1069,6,2,67017.9,10945487.92
2016,3,1643,7,3,49899.66,23222577.25
2016,3,2385,9,2,49899.66,26421502.45
2016,1,2882,6,3,102014.19,60433582.2
2016,3,1061,10,2,49899.66,12159277.42
2016,5,2684,2,1,33027.42,5955845.6
2016,5,2661,4,2,33027.42,11809616.36
2016,5,2408,8,3,33027.42,16920755.59
2016,4,2491,7,1,39747.14,15915290.42
2016,2,1173,8,2,67017.9,12934216.2
2016,1,2183,8,2,102014.19,35603576.59
2016,1,1412,10,1,102014.19,16449267.11
2016,2,2809,10,3,67017.9,44248219.84
2016,5,1232,3,2,33027.42,5239842.31
2016,3,1496,10,1,49899.66,11429644.37
2016,5,2587,7,1,33027.42,8132517.82
2016,3,1420,9,2,49899.66,15731041.29
2016,2,1411,7,1,67017.9,9446262.45
2016,3,2807,1,2,49899.66,22518156.65
2016,1,1148,8,3,102014.19,25410156.82
2016,4,1852,7,1,39747.14,11832644.66
2016,1,1173,4,3,102014.19,23230512.43
2016,4,1791,7,2,39747.14,18174031.19
2016,5,1670,4,2,33027.42,7411521.73
2016,5,2014,8,1,33027.42,6703654.83
2016,3,1746,3,2,49899.66,15340630.31
2016,3,2643,6,3,49899.66,36347185.93
2016,2,2997,2,1,67017.9,14162895.85
2016,2,2241,5,1,67017.9,13237841.85
2016,4,2293,4,3,39747.14,29300490.51
2016,5,2410,10,2,33027.42,13369586.35
2016,4,1477,10,1,39747.14,11102030.35
2016,4,1783,10,3,39747.14,26804224.92
2016,3,2040,2,2,49899.66,17144466.56
2016,3,2934,8,1,49899.66,20174544.74
2016,5,1675,7,3,33027.42,11460305.86
2016,4,2377,4,2,39747.14,21440373.3
2016,1,1961,4,1,102014.19,15991436.94
2016,5,1361,7,3,33027.42,9311926.14
2016,2,1545,5,3,67017.9,21295144.96
2016,5,1460,1,2,33027.42,5669592.22
2016,2,1662,8,2,67017.9,18326229.6
2016,5,2777,5,2,33027.42,12837946.5
2016,2,1622,3,2,67017.9,14691385.63
2016,5,2630,1,3,33027.42,15076381.4
2016,4,1987,8,1,39747.14,13441950.49
2016,3,2005,10,2,49899.66,22977710.87
2016,2,1299,10,3,67017.9,20462241.93
2016,5,1811,7,2,33027.42,9041945.56
2016,3,2368,8,2,49899.66,25328580.9
2016,5,1375,6,3,33027.42,9153451.23
2016,3,2373,9,2,49899.66,26288564.07
2016,1,2382,7,1,102014.19,23586990.88
2016,5,2990,4,1,33027.42,7740676.14
2016,3,2002,10,2,49899.66,22943330.25
2016,2,2875,4,1,67017.9,15850755.15
2016,5,2403,8,3,33027.42,16885621.13
2016,1,2117,8,3,102014.19,46858276.99
2016,1,2754,4,2,102014.19,38499672.77
2016,3,1882,4,3,49899.66,24443853.08
2016,4,2084,4,3,39747.14,26629839.61
2016,5,1821,8,3,33027.42,12795970.07
2016,2,1384,4,1,67017.9,7630415.7
2016,3,1670,8,3,49899.66,24242153.48
2016,3,2179,5,2,49899.66,20809822.1
2016,3,2211,8,1,49899.66,15203107.85
2016,1,1399,9,3,102014.19,31780752.94
2016,1,1943,9,1,102014.19,21503455.88
2016,3,1781,5,2,49899.66,17008854.14
2016,1,1942,2,3,102014.19,36197707.34
2016,2,2479,8,1,67017.9,17572481.89
2016,1,2792,10,2,102014.19,48788619.45
2016,2,1234,1,3,67017.9,15064715.22
2016,3,1958,4,2,49899.66,17951264.99
2016,4,2333,6,3,39747.14,31565244.57
2016,3,1832,4,1,49899.66,9797711.19
2016,1,2641,3,2,102014.19,35381651.28
2016,1,2216,4,3,102014.19,43886458.26
2016,1,1560,1,2,102014.19,19082081.82
2016,2,1398,10,1,67017.9,11010859.97
2016,3,1697,5,2,49899.66,16206639.79
2016,1,2991,6,1,102014.19,27875216.96
2016,1,2253,9,1,102014.19,24934269.73
2016,4,1707,10,2,39747.14,19246275.36
2016,1,2114,6,3,102014.19,44329143.92
2016,5,1913,1,3,33027.42,10966204.42
2016,2,1424,1,3,67017.9,17384241.87
2016,1,2289,5,1,102014.19,19999489.6
2016,2,2353,9,2,67017.9,26872247.93
2016,3,1177,3,3,49899.66,14837527.31
2016,3,1898,6,1,49899.66,11600783.43
2016,1,1676,6,1,102014.19,15619813.98
2016,1,1824,3,1,102014.19,13811792.56
2016,1,2487,10,1,102014.19,28972611.41
2016,1,2313,2,2,102014.19,29640134.78
2016,5,2542,2,3,33027.42,15041986.61
2016,3,1604,5,1,49899.66,9191084.35
2016,5,1745,10,2,33027.42,9680468.12
2016,4,2850,5,2,39747.14,26777916.79
2016,2,1688,5,3,67017.9,23266151.9
2016,3,1381,7,2,49899.66,14243888.7
2016,1,1784,4,1,102014.19,14548048.7
2016,5,1865,4,2,33027.42,8276938.93
2016,1,2490,8,1,102014.19,26106804.25
2016,1,2391,6,1,102014.19,22283398.11
2016,5,2207,10,3,33027.42,16324579.29
2016,3,2048,6,1,49899.66,12517599.83
2016,3,1637,1,2,49899.66,13132248.82
2016,1,1825,3,3,102014.19,35079926.06
2016,1,2021,2,2,102014.19,25898276.0
2016,2,2135,7,3,67017.9,31108829.89
2016,1,2481,7,1,102014.19,24567306.62
2016,2,2730,3,3,67017.9,35478125.0
2016,2,1601,9,1,67017.9,11979232.82
2016,3,1400,10,1,49899.66,10696191.26
2016,1,2972,9,1,102014.19,32891544.45
2016,5,1576,2,2,33027.42,6411484.06
2016,5,2564,6,1,33027.42,7586084.51
2016,2,1345,9,1,67017.9,10063752.74
2016,1,2717,3,1,102014.19,20573815.99
2016,3,1675,3,2,49899.66,14716813.15
2016,3,1472,3,3,49899.66,18556363.81
2016,4,1022,8,1,39747.14,6913776.24
2016,5,1018,1,2,33027.42,3953181.42
2016,5,1303,4,1,33027.42,3373277.93
2016,3,1718,10,3,49899.66,26251509.41
2016,1,1072,5,3,102014.19,21854692.0
2016,4,2585,6,3,39747.14,34974778.06
2016,2,1552,1,2,67017.9,12834976.69
2016,1,2589,6,2,102014.19,39209134.79
2016,4,2546,4,3,39747.14,32533383.71
2016,1,2660,3,2,102014.19,35636195.54
2016,5,1026,10,1,33027.42,3794521.6
2016,2,2644,1,3,67017.9,32278044.59
2016,2,1828,9,1,67017.9,13677724.91
2016,2,1786,8,1,67017.9,12660126.12
2016,5,1676,1,3,33027.42,9607610.35
2016,3,2929,2,3,49899.66,35804736.23
2016,4,1682,9,1,39747.14,12010788.28
2016,3,1762,3,2,49899.66,15481208.82
2016,4,2568,4,1,39747.14,13511854.94
2016,2,1306,8,1,67017.9,9257628.62
2016,4,2944,4,1,39747.14,15490226.23
2016,5,2287,9,2,33027.42,12264330.23
2016,2,1148,8,3,67017.9,17179461.93
2016,3,1943,8,2,49899.66,20782699.62
2016,1,2024,3,3,102014.19,38905079.64
2016,4,1002,3,2,39747.14,8661387.66
2016,5,1492,10,3,33027.42,11035918.58
2016,1,1918,9,3,102014.19,43570753.49
2016,1,2701,1,3,102014.19,48771727.5
2016,5,2807,9,2,33027.42,15052896.79
2016,3,2763,4,3,49899.66,35886485.69
2016,1,1053,1,1,102014.19,6746878.93
2016,1,1694,6,1,102014.19,15787568.55
2016,1,1471,8,2,102014.19,23991232.78
2016,5,1446,1,2,33027.42,5615226.27
2016,1,2198,6,1,102014.19,20484696.38
2016,1,1228,5,1,102014.19,10729302.42
2016,5,1191,6,1,33027.42,3523801.35
2016,4,2437,10,3,39747.14,36635948.48
2016,3,2023,6,2,49899.66,20092795.28
2016,3,2359,10,3,49899.66,36046164.55
2016,2,1684,6,3,67017.9,23874190.81
2016,5,2807,3,1,33027.42,6747850.28
2016,2,2462,6,3,67017.9,34903953.55
2016,4,1491,1,3,39747.14,17371257.43
2016,3,2728,10,2,49899.66,31263439.02
2016,3,2788,10,1,49899.66,21300700.88
2016,1,2802,9,3,102014.19,63652372.93
2016,4,1790,4,3,39747.14,22873038.82
2016,5,1228,1,3,33027.42,7039466.3
2016,1,1472,3,1,102014.19,11146358.9
2016,4,2357,6,2,39747.14,23031639.26
2016,2,1772,4,1,67017.9,9769578.48
2016,3,1293,8,2,49899.66,13830175.3
2016,5,1008,5,2,33027.42,4659938.81
2016,2,1814,7,3,67017.9,26431577.24
2016,3,2694,9,1,49899.66,19553401.64
2016,1,2936,8,2,102014.19,47884608.74
2016,2,2697,5,3,67017.9,37173466.64
2016,5,2255,10,1,33027.42,8339811.13
2016,1,1362,1,2,102014.19,16660125.28
2016,3,2940,9,3,49899.66,43800903.21
2016,2,2780,9,2,67017.9,31748767.21
2016,1,2397,8,3,102014.19,53055876.21
2016,4,1235,4,2,39747.14,11139613.39
2016,2,1862,2,1,67017.9,8799236.6
2016,2,1584,5,2,67017.9,15594780.22
2016,1,1006,2,2,102014.19,12891472.37
2016,2,2858,7,2,67017.9,30388555.82
2016,4,2122,3,2,39747.14,18342779.05
2016,2,2048,6,3,67017.9,29034645.36
2016,2,1362,4,1,67017.9,7509122.96
2016,4,1842,3,1,39747.14,8999635.03
2016,3,1444,8,2,49899.66,15445300.18
2016,3,2996,10,1,49899.66,22889849.3
2016,2,2103,9,1,67017.9,15735369.53
2016,2,1328,7,3,67017.9,19350129.32
2016,4,2040,6,2,39747.14,19934045.01
2016,1,1699,4,2,102014.19,23751250.56
2016,4,1181,5,3,39747.14,15534950.05
2016,2,2685,3,1,67017.9,13745853.63
2016,1,1406,6,1,102014.19,13103495.5
2016,2,1616,5,1,67017.9,9545895.77
2016,2,1735,5,1,67017.9,10248842.3
2016,2,1963,2,1,67017.9,9276531.39
2016,5,1701,2,1,33027.42,3774550.44
2016,5,2397,10,3,33027.42,17729957.66
2016,1,1084,8,3,102014.19,23993562.71
2016,2,2830,8,1,67017.9,20060558.19
2016,5,1909,8,1,33027.42,6354159.42
